srr_accession	srx_accession	srs_accession	srp_accession	bioproject	organism	strain	platform	instrument	total_bases	total_spots	library_strategy	library_source	library_layout	title
SRR3726982	SRX1883759	SRS1529861	SRP077537	PRJNA239515	Pseudomonas sp. Eur1 9.41	Eur1 9.41	PACBIO_SMRT	PacBio RS	223427765	84058	WGS	GENOMIC	SINGLE	Pseudomonas sp. Eur1 9.41
SRR3726981	SRX1883758	SRS1529861	SRP077537	PRJNA239515	Pseudomonas sp. Eur1 9.41	Eur1 9.41	PACBIO_SMRT	PacBio RS	229998186	82891	WGS	GENOMIC	SINGLE	Pseudomonas sp. Eur1 9.41
SRR3726672	SRX1883361	SRS1529762	SRP077520	PRJNA279832	Metallibacterium scheffleri	DKE6	PACBIO_SMRT	PacBio RS	410564541	163482	WGS	GENOMIC	SINGLE	Metallibacterium scheffleri genome
SRR3734264	SRX1883361	SRS1529762	SRP077520	PRJNA279832	Metallibacterium scheffleri	DKE6	PACBIO_SMRT	PacBio RS	434015779	163482	WGS	GENOMIC	SINGLE	Metallibacterium scheffleri genome
SRR3723758	SRX1881250	SRS1527903	SRP077389	PRJNA234779	Thermus tengchongensis YIM 77401	YIM 77401	PACBIO_SMRT	PacBio RS	275524228	83178	WGS	GENOMIC	SINGLE	Thermus tengchongensis YIM 77401
SRR3723757	SRX1881249	SRS1527903	SRP077389	PRJNA234779	Thermus tengchongensis YIM 77401	YIM 77401	PACBIO_SMRT	PacBio RS	280692478	88423	WGS	GENOMIC	SINGLE	Thermus tengchongensis YIM 77401
SRR3723756	SRX1881248	SRS1527903	SRP077389	PRJNA234779	Thermus tengchongensis YIM 77401	YIM 77401	PACBIO_SMRT	PacBio RS	243585361	70486	WGS	GENOMIC	SINGLE	Thermus tengchongensis YIM 77401
SRR3723732	SRX1881219	SRS1527875	SRP077388	PRJNA234785	Hydrogenovibrio sp. MA2-6	MA2-6	PACBIO_SMRT	PacBio RS	293803058	96049	WGS	GENOMIC	SINGLE	Thiomicrospira sp. MA2-6
SRR3723731	SRX1881218	SRS1527875	SRP077388	PRJNA234785	Hydrogenovibrio sp. MA2-6	MA2-6	PACBIO_SMRT	PacBio RS	293785534	96013	WGS	GENOMIC	SINGLE	Thiomicrospira sp. MA2-6
SRR3723730	SRX1881217	SRS1527875	SRP077388	PRJNA234785	Hydrogenovibrio sp. MA2-6	MA2-6	PACBIO_SMRT	PacBio RS	196950902	60470	WGS	GENOMIC	SINGLE	Thiomicrospira sp. MA2-6
SRR3723721	SRX1881204	SRS1527862	SRP077387	PRJNA234789	Actinacidiphila yeochonensis CN732	CN732	PACBIO_SMRT	PacBio RS	353960684	171434	WGS	GENOMIC	SINGLE	Streptomyces yeochonensis CN732
SRR3723720	SRX1881203	SRS1527862	SRP077387	PRJNA234789	Actinacidiphila yeochonensis CN732	CN732	PACBIO_SMRT	PacBio RS	318077741	157487	WGS	GENOMIC	SINGLE	Streptomyces yeochonensis CN732
SRR3723719	SRX1881202	SRS1527862	SRP077387	PRJNA234789	Actinacidiphila yeochonensis CN732	CN732	PACBIO_SMRT	PacBio RS	399159171	197126	WGS	GENOMIC	SINGLE	Streptomyces yeochonensis CN732
SRR3723718	SRX1881201	SRS1527861	SRP077386	PRJNA234862	Kitasatospora azatica KCTC 9699	KCTC 9699	PACBIO_SMRT	PacBio RS	155519742	87416	WGS	GENOMIC	SINGLE	Kitasatospora azatica KCTC 9699
SRR3723717	SRX1881200	SRS1527861	SRP077386	PRJNA234862	Kitasatospora azatica KCTC 9699	KCTC 9699	PACBIO_SMRT	PacBio RS	181090269	102359	WGS	GENOMIC	SINGLE	Kitasatospora azatica KCTC 9699
SRR3723716	SRX1881199	SRS1527861	SRP077386	PRJNA234862	Kitasatospora azatica KCTC 9699	KCTC 9699	PACBIO_SMRT	PacBio RS	165173155	92133	WGS	GENOMIC	SINGLE	Kitasatospora azatica KCTC 9699
SRR3723715	SRX1881198	SRS1527861	SRP077386	PRJNA234862	Kitasatospora azatica KCTC 9699	KCTC 9699	PACBIO_SMRT	PacBio RS	155108845	79548	WGS	GENOMIC	SINGLE	Kitasatospora azatica KCTC 9699
SRR3723712	SRX1881196	SRS1527859	SRP077384	PRJNA234781	Kitasatospora mediocidica KCTC 9733	KCTC 9733	PACBIO_SMRT	PacBio RS	228572723	106197	WGS	GENOMIC	SINGLE	Kitasatospora mediocidica KCTC 9733
SRR3723711	SRX1881195	SRS1527859	SRP077384	PRJNA234781	Kitasatospora mediocidica KCTC 9733	KCTC 9733	PACBIO_SMRT	PacBio RS	196185529	93134	WGS	GENOMIC	SINGLE	Kitasatospora mediocidica KCTC 9733
SRR3723710	SRX1881194	SRS1527859	SRP077384	PRJNA234781	Kitasatospora mediocidica KCTC 9733	KCTC 9733	PACBIO_SMRT	PacBio RS	286428775	129331	WGS	GENOMIC	SINGLE	Kitasatospora mediocidica KCTC 9733
SRR3723709	SRX1881193	SRS1527859	SRP077384	PRJNA234781	Kitasatospora mediocidica KCTC 9733	KCTC 9733	PACBIO_SMRT	PacBio RS	53618203	26137	WGS	GENOMIC	SINGLE	Kitasatospora mediocidica KCTC 9733
SRR3723708	SRX1881192	SRS1527857	SRP077383	PRJNA234786	Streptacidiphilus albus JL83	JL83	PACBIO_SMRT	PacBio RS	279640209	153102	WGS	GENOMIC	SINGLE	Streptacidiphilus albus JL83
SRR3723707	SRX1881190	SRS1527857	SRP077383	PRJNA234786	Streptacidiphilus albus JL83	JL83	PACBIO_SMRT	PacBio RS	294820229	167929	WGS	GENOMIC	SINGLE	Streptacidiphilus albus JL83
SRR3723706	SRX1881189	SRS1527857	SRP077383	PRJNA234786	Streptacidiphilus albus JL83	JL83	PACBIO_SMRT	PacBio RS	324508467	178325	WGS	GENOMIC	SINGLE	Streptacidiphilus albus JL83
SRR3723705	SRX1881188	SRS1527857	SRP077383	PRJNA234786	Streptacidiphilus albus JL83	JL83	PACBIO_SMRT	PacBio RS	3441541	1463	WGS	GENOMIC	SINGLE	Streptacidiphilus albus JL83
SRR3723704	SRX1881187	SRS1527856	SRP077382	PRJNA234778	Streptacidiphilus rugosus AM-16	AM-16	PACBIO_SMRT	PacBio RS	153462956	62725	WGS	GENOMIC	SINGLE	Streptacidiphilus rugosus AM-16
SRR3723703	SRX1881186	SRS1527856	SRP077382	PRJNA234778	Streptacidiphilus rugosus AM-16	AM-16	PACBIO_SMRT	PacBio RS	230700845	97269	WGS	GENOMIC	SINGLE	Streptacidiphilus rugosus AM-16
SRR3723702	SRX1881185	SRS1527856	SRP077382	PRJNA234778	Streptacidiphilus rugosus AM-16	AM-16	PACBIO_SMRT	PacBio RS	245991697	106286	WGS	GENOMIC	SINGLE	Streptacidiphilus rugosus AM-16
SRR3723701	SRX1881184	SRS1527855	SRP077381	PRJNA234788	Phaeacidiphilus oryzae TH49	TH49	PACBIO_SMRT	PacBio RS	222970206	119632	WGS	GENOMIC	SINGLE	Streptacidiphilus oryzae TH49
SRR3723700	SRX1881183	SRS1527855	SRP077381	PRJNA234788	Phaeacidiphilus oryzae TH49	TH49	PACBIO_SMRT	PacBio RS	242036403	119238	WGS	GENOMIC	SINGLE	Streptacidiphilus oryzae TH49
SRR3723699	SRX1881181	SRS1527855	SRP077381	PRJNA234788	Phaeacidiphilus oryzae TH49	TH49	PACBIO_SMRT	PacBio RS	236359429	127815	WGS	GENOMIC	SINGLE	Streptacidiphilus oryzae TH49
SRR3723698	SRX1881180	SRS1527855	SRP077381	PRJNA234788	Phaeacidiphilus oryzae TH49	TH49	PACBIO_SMRT	PacBio RS	15716838	8279	WGS	GENOMIC	SINGLE	Streptacidiphilus oryzae TH49
SRR3723613	SRX1881162	SRS1527839	SRP077373	PRJNA235090	Carnobacterium sp. WN1374	WN1374	PACBIO_SMRT	PacBio RS	194562577	82344	WGS	GENOMIC	SINGLE	Carnobacterium sp. WN1374
SRR3723612	SRX1881161	SRS1527839	SRP077373	PRJNA235090	Carnobacterium sp. WN1374	WN1374	PACBIO_SMRT	PacBio RS	212003995	90258	WGS	GENOMIC	SINGLE	Carnobacterium sp. WN1374
SRR3723611	SRX1881160	SRS1527839	SRP077373	PRJNA235090	Carnobacterium sp. WN1374	WN1374	PACBIO_SMRT	PacBio RS	222952891	95011	WGS	GENOMIC	SINGLE	Carnobacterium sp. WN1374
SRR3723610	SRX1881159	SRS1527838	SRP077372	PRJNA235041	Carnobacterium jeotgali MS3	MS3	PACBIO_SMRT	PacBio RS	141465415	66359	WGS	GENOMIC	SINGLE	Carnobacterium jeotgali MS3
SRR3723609	SRX1881158	SRS1527838	SRP077372	PRJNA235041	Carnobacterium jeotgali MS3	MS3	PACBIO_SMRT	PacBio RS	145010285	69397	WGS	GENOMIC	SINGLE	Carnobacterium jeotgali MS3
SRR3723608	SRX1881157	SRS1527838	SRP077372	PRJNA235041	Carnobacterium jeotgali MS3	MS3	PACBIO_SMRT	PacBio RS	143154396	67360	WGS	GENOMIC	SINGLE	Carnobacterium jeotgali MS3
SRR3723607	SRX1881156	SRS1527838	SRP077372	PRJNA235041	Carnobacterium jeotgali MS3	MS3	PACBIO_SMRT	PacBio RS	166960427	79441	WGS	GENOMIC	SINGLE	Carnobacterium jeotgali MS3
SRR3723605	SRX1881153	SRS1527835	SRP077369	PRJNA235042	Carnobacterium pleistocenium FTR1	FTR1	PACBIO_SMRT	PacBio RS	225489513	81513	WGS	GENOMIC	SINGLE	Carnobacterium pleistocenium FTR1
SRR3723604	SRX1881152	SRS1527835	SRP077369	PRJNA235042	Carnobacterium pleistocenium FTR1	FTR1	PACBIO_SMRT	PacBio RS	243554597	85702	WGS	GENOMIC	SINGLE	Carnobacterium pleistocenium FTR1
SRR3723603	SRX1881151	SRS1527835	SRP077369	PRJNA235042	Carnobacterium pleistocenium FTR1	FTR1	PACBIO_SMRT	PacBio RS	378160490	126212	WGS	GENOMIC	SINGLE	Carnobacterium pleistocenium FTR1
SRR3723583	SRX1881118	SRS1527807	SRP077365	PRJNA239499	Methylomicrobium agile	ATCC 35068	PACBIO_SMRT	PacBio RS	366937521	132904	WGS	GENOMIC	SINGLE	Methylomicrobium agile ATCC 35068
SRR3723582	SRX1881117	SRS1527807	SRP077365	PRJNA239499	Methylomicrobium agile	ATCC 35068	PACBIO_SMRT	PacBio RS	391610776	137612	WGS	GENOMIC	SINGLE	Methylomicrobium agile ATCC 35068
SRR3723563	SRX1881095	SRS1527791	SRP077362	PRJNA217202	Gillisia sp. Hel_I_29	Hel_I_29	PACBIO_SMRT	PacBio RS	148582790	94127	WGS	GENOMIC	SINGLE	Gillisia sp. Hel_I_29
SRR3723562	SRX1881094	SRS1527791	SRP077362	PRJNA217202	Gillisia sp. Hel_I_29	Hel_I_29	PACBIO_SMRT	PacBio RS	135487833	88810	WGS	GENOMIC	SINGLE	Gillisia sp. Hel_I_29
SRR3723561	SRX1881093	SRS1527791	SRP077362	PRJNA217202	Gillisia sp. Hel_I_29	Hel_I_29	PACBIO_SMRT	PacBio RS	172041526	108700	WGS	GENOMIC	SINGLE	Gillisia sp. Hel_I_29
SRR3723560	SRX1881092	SRS1527791	SRP077362	PRJNA217202	Gillisia sp. Hel_I_29	Hel_I_29	PACBIO_SMRT	PacBio RS	69109216	37278	WGS	GENOMIC	SINGLE	Gillisia sp. Hel_I_29
SRR3723559	SRX1881091	SRS1527791	SRP077362	PRJNA217202	Gillisia sp. Hel_I_29	Hel_I_29	PACBIO_SMRT	PacBio RS	148680658	90401	WGS	GENOMIC	SINGLE	Gillisia sp. Hel_I_29
SRR3723558	SRX1881088	SRS1527788	SRP077361	PRJNA217216	Maribacter sp. Hel_I_7	Hel_I_7	PACBIO_SMRT	PacBio RS	309271679	103262	WGS	GENOMIC	SINGLE	Maribacter sp. Hel_I _7
SRR3723557	SRX1881087	SRS1527788	SRP077361	PRJNA217216	Maribacter sp. Hel_I_7	Hel_I_7	PACBIO_SMRT	PacBio RS	225073756	64253	WGS	GENOMIC	SINGLE	Maribacter sp. Hel_I _7
SRR3723556	SRX1881086	SRS1527788	SRP077361	PRJNA217216	Maribacter sp. Hel_I_7	Hel_I_7	PACBIO_SMRT	PacBio RS	255955081	68388	WGS	GENOMIC	SINGLE	Maribacter sp. Hel_I _7
SRR3723555	SRX1881085	SRS1527787	SRP077360	PRJNA239509	Thiomonas sp. FB-Cd	FB-Cd	PACBIO_SMRT	PacBio RS	348607519	131380	WGS	GENOMIC	SINGLE	Thiomonas sp. FB-Cd
SRR3723554	SRX1881084	SRS1527787	SRP077360	PRJNA239509	Thiomonas sp. FB-Cd	FB-Cd	PACBIO_SMRT	PacBio RS	379984014	141732	WGS	GENOMIC	SINGLE	Thiomonas sp. FB-Cd
SRR3723550	SRX1881080	SRS1527784	SRP077358	PRJNA217200	Polaribacter sp. Hel_I_88	Hel_I_88	PACBIO_SMRT	PacBio RS	225018278	116120	WGS	GENOMIC	SINGLE	Polaribacter sp. Hel_I_88
SRR3723549	SRX1881079	SRS1527784	SRP077358	PRJNA217200	Polaribacter sp. Hel_I_88	Hel_I_88	PACBIO_SMRT	PacBio RS	155076856	74529	WGS	GENOMIC	SINGLE	Polaribacter sp. Hel_I_88
SRR3723548	SRX1881077	SRS1527784	SRP077358	PRJNA217200	Polaribacter sp. Hel_I_88	Hel_I_88	PACBIO_SMRT	PacBio RS	213812996	108374	WGS	GENOMIC	SINGLE	Polaribacter sp. Hel_I_88
SRR3723547	SRX1881076	SRS1527783	SRP077357	PRJNA217214	Sediminibacter sp. Hel_I_10	Hel_I_10	PACBIO_SMRT	PacBio RS	256669098	80935	WGS	GENOMIC	SINGLE	Sediminibacter sp. Hel_I_10
SRR3723546	SRX1881075	SRS1527783	SRP077357	PRJNA217214	Sediminibacter sp. Hel_I_10	Hel_I_10	PACBIO_SMRT	PacBio RS	312166942	103217	WGS	GENOMIC	SINGLE	Sediminibacter sp. Hel_I_10
SRR3723545	SRX1881074	SRS1527782	SRP077356	PRJNA214283	Geobacillus subterraneus PSS2	PSS2	PACBIO_SMRT	PacBio RS	264033827	79528	WGS	GENOMIC	SINGLE	Geobacillus subterraneus PSS2
SRR3723544	SRX1881073	SRS1527782	SRP077356	PRJNA214283	Geobacillus subterraneus PSS2	PSS2	PACBIO_SMRT	PacBio RS	273610233	87546	WGS	GENOMIC	SINGLE	Geobacillus subterraneus PSS2
SRR3723543	SRX1881072	SRS1527782	SRP077356	PRJNA214283	Geobacillus subterraneus PSS2	PSS2	PACBIO_SMRT	PacBio RS	83147051	26058	WGS	GENOMIC	SINGLE	Geobacillus subterraneus PSS2
SRR3723506	SRX1881053	SRS1527765	SRP077352	PRJNA239494	Clostridium sp. KNHs214	KNHs214	PACBIO_SMRT	PacBio RS	188386554	95211	WGS	GENOMIC	SINGLE	Clostridium sp. KNHs214
SRR3723505	SRX1881052	SRS1527765	SRP077352	PRJNA239494	Clostridium sp. KNHs214	KNHs214	PACBIO_SMRT	PacBio RS	258181572	128789	WGS	GENOMIC	SINGLE	Clostridium sp. KNHs214
SRR3723486	SRX1881047	SRS1527763	SRP077351	PRJNA237260	Lachnoclostridium phytofermentans KNHs212	KNHs212	PACBIO_SMRT	PacBio RS	123121083	45543	WGS	GENOMIC	SINGLE	Clostridium phytofermentans KNHs212
SRR3723485	SRX1881046	SRS1527763	SRP077351	PRJNA237260	Lachnoclostridium phytofermentans KNHs212	KNHs212	PACBIO_SMRT	PacBio RS	150185870	56280	WGS	GENOMIC	SINGLE	Clostridium phytofermentans KNHs212
SRR3723484	SRX1881045	SRS1527763	SRP077351	PRJNA237260	Lachnoclostridium phytofermentans KNHs212	KNHs212	PACBIO_SMRT	PacBio RS	184228740	63464	WGS	GENOMIC	SINGLE	Clostridium phytofermentans KNHs212
SRR3723483	SRX1881044	SRS1527763	SRP077351	PRJNA237260	Lachnoclostridium phytofermentans KNHs212	KNHs212	PACBIO_SMRT	PacBio RS	184855762	59478	WGS	GENOMIC	SINGLE	Clostridium phytofermentans KNHs212
SRR3723481	SRX1881042	SRS1527762	SRP077350	PRJNA218031	Exiguobacterium sp. NG55	NG55	PACBIO_SMRT	PacBio RS	338907697	120550	WGS	GENOMIC	SINGLE	Exiguobacterium sp. NG55
SRR3723480	SRX1881041	SRS1527762	SRP077350	PRJNA218031	Exiguobacterium sp. NG55	NG55	PACBIO_SMRT	PacBio RS	330294158	111766	WGS	GENOMIC	SINGLE	Exiguobacterium sp. NG55
SRR3723478	SRX1881039	SRS1527761	SRP077349	PRJNA218041	Exiguobacterium chiriqhucha	GIC31	PACBIO_SMRT	PacBio RS	268711575	99310	WGS	GENOMIC	SINGLE	Exiguobacterium sp. GIC31
SRR3723477	SRX1881038	SRS1527761	SRP077349	PRJNA218041	Exiguobacterium chiriqhucha	GIC31	PACBIO_SMRT	PacBio RS	279868981	89473	WGS	GENOMIC	SINGLE	Exiguobacterium sp. GIC31
SRR3723476	SRX1881037	SRS1527761	SRP077349	PRJNA218041	Exiguobacterium chiriqhucha	GIC31	PACBIO_SMRT	PacBio RS	257629173	89424	WGS	GENOMIC	SINGLE	Exiguobacterium sp. GIC31
SRR3723472	SRX1881033	SRS1527760	SRP077348	PRJNA218048	Exiguobacterium oxidotolerans JCM 12280	JCM 12280	PACBIO_SMRT	PacBio RS	201397547	67718	WGS	GENOMIC	SINGLE	Exiguobacterium oxidotolerans JCM 12280
SRR3723471	SRX1881032	SRS1527760	SRP077348	PRJNA218048	Exiguobacterium oxidotolerans JCM 12280	JCM 12280	PACBIO_SMRT	PacBio RS	207082810	70962	WGS	GENOMIC	SINGLE	Exiguobacterium oxidotolerans JCM 12280
SRR3723470	SRX1881031	SRS1527760	SRP077348	PRJNA218048	Exiguobacterium oxidotolerans JCM 12280	JCM 12280	PACBIO_SMRT	PacBio RS	280828490	86085	WGS	GENOMIC	SINGLE	Exiguobacterium oxidotolerans JCM 12280
SRR3723466	SRX1881027	SRS1527759	SRP077347	PRJNA218043	Exiguobacterium aurantiacum DSM 6208	DSM 6208	PACBIO_SMRT	PacBio RS	210236930	64600	WGS	GENOMIC	SINGLE	Exiguobacterium aurantiacum DSM 6208
SRR3723465	SRX1881026	SRS1527759	SRP077347	PRJNA218043	Exiguobacterium aurantiacum DSM 6208	DSM 6208	PACBIO_SMRT	PacBio RS	250608323	71804	WGS	GENOMIC	SINGLE	Exiguobacterium aurantiacum DSM 6208
SRR3723464	SRX1881025	SRS1527759	SRP077347	PRJNA218043	Exiguobacterium aurantiacum DSM 6208	DSM 6208	PACBIO_SMRT	PacBio RS	214674147	65215	WGS	GENOMIC	SINGLE	Exiguobacterium aurantiacum DSM 6208
SRR3723463	SRX1881024	SRS1527758	SRP077346	PRJNA218046	Exiguobacterium acetylicum DSM 20416	DSM 20416	PACBIO_SMRT	PacBio RS	200794336	80306	WGS	GENOMIC	SINGLE	Exiguobacterium acetylicum DSM 20416
SRR3723462	SRX1881023	SRS1527758	SRP077346	PRJNA218046	Exiguobacterium acetylicum DSM 20416	DSM 20416	PACBIO_SMRT	PacBio RS	222366913	85180	WGS	GENOMIC	SINGLE	Exiguobacterium acetylicum DSM 20416
SRR3723461	SRX1881022	SRS1527758	SRP077346	PRJNA218046	Exiguobacterium acetylicum DSM 20416	DSM 20416	PACBIO_SMRT	PacBio RS	221916552	86015	WGS	GENOMIC	SINGLE	Exiguobacterium acetylicum DSM 20416
SRR3723457	SRX1881018	SRS1527757	SRP077345	PRJNA218049	Exiguobacterium antarcticum DSM 14480	DSM 14480	PACBIO_SMRT	PacBio RS	260200999	103435	WGS	GENOMIC	SINGLE	Exiguobacterium antarcticum DSM 14480
SRR3723456	SRX1881017	SRS1527757	SRP077345	PRJNA218049	Exiguobacterium antarcticum DSM 14480	DSM 14480	PACBIO_SMRT	PacBio RS	276596888	105534	WGS	GENOMIC	SINGLE	Exiguobacterium antarcticum DSM 14480
SRR3723455	SRX1881016	SRS1527757	SRP077345	PRJNA218049	Exiguobacterium antarcticum DSM 14480	DSM 14480	PACBIO_SMRT	PacBio RS	239094184	86162	WGS	GENOMIC	SINGLE	Exiguobacterium antarcticum DSM 14480
SRR3723453	SRX1881014	SRS1527756	SRP077344	PRJNA225846	Halomonas sp. TG39a	TG39a	PACBIO_SMRT	PacBio RS	282799612	95751	WGS	GENOMIC	SINGLE	Halomonas sp. TG39a
SRR3723452	SRX1881013	SRS1527756	SRP077344	PRJNA225846	Halomonas sp. TG39a	TG39a	PACBIO_SMRT	PacBio RS	325932951	110586	WGS	GENOMIC	SINGLE	Halomonas sp. TG39a
SRR3723321	SRX1880912	SRS1527661	SRP077341	PRJNA225843	Arenibacter algicola	TG409	PACBIO_SMRT	PacBio RS	284243351	83987	WGS	GENOMIC	SINGLE	Arenibacter algicola TG409
SRR3723320	SRX1880911	SRS1527661	SRP077341	PRJNA225843	Arenibacter algicola	TG409	PACBIO_SMRT	PacBio RS	399135832	118808	WGS	GENOMIC	SINGLE	Arenibacter algicola TG409
SRR3723319	SRX1880910	SRS1527660	SRP077340	PRJNA225847	Roseovarius sp. MCTG156(2b)	MCTG156(2b)	PACBIO_SMRT	PacBio RS	326727317	96005	WGS	GENOMIC	SINGLE	Roseovarius sp. MCTG156(2b)
SRR3723318	SRX1880909	SRS1527660	SRP077340	PRJNA225847	Roseovarius sp. MCTG156(2b)	MCTG156(2b)	PACBIO_SMRT	PacBio RS	344525807	108096	WGS	GENOMIC	SINGLE	Roseovarius sp. MCTG156(2b)
SRR3723317	SRX1880908	SRS1527659	SRP077339	PRJNA225851	Algiphilus aromaticivorans DG1253	DG1253	PACBIO_SMRT	PacBio RS	343895799	113860	WGS	GENOMIC	SINGLE	Algiphilus aromaticivorans DG1253
SRR3723316	SRX1880907	SRS1527659	SRP077339	PRJNA225851	Algiphilus aromaticivorans DG1253	DG1253	PACBIO_SMRT	PacBio RS	357197551	121096	WGS	GENOMIC	SINGLE	Algiphilus aromaticivorans DG1253
SRR3723315	SRX1880906	SRS1527658	SRP077338	PRJNA234895	Carnobacterium inhibens subsp. inhibens DSM 13024	K1	PACBIO_SMRT	PacBio RS	302122732	110556	WGS	GENOMIC	SINGLE	Carnobacterium inhibens K1
SRR3723314	SRX1880905	SRS1527658	SRP077338	PRJNA234895	Carnobacterium inhibens subsp. inhibens DSM 13024	K1	PACBIO_SMRT	PacBio RS	331153876	116269	WGS	GENOMIC	SINGLE	Carnobacterium inhibens K1
SRR3723313	SRX1880904	SRS1527658	SRP077338	PRJNA234895	Carnobacterium inhibens subsp. inhibens DSM 13024	K1	PACBIO_SMRT	PacBio RS	245732479	85988	WGS	GENOMIC	SINGLE	Carnobacterium inhibens K1
SRR3723312	SRX1880903	SRS1527656	SRP077336	PRJNA225848	Porticoccus hydrocarbonoclasticus MCTG13d	MCTG13d	PACBIO_SMRT	PacBio RS	349725385	109548	WGS	GENOMIC	SINGLE	Porticoccus hydrocarbonoclasticus MCTG13d
SRR3723311	SRX1880902	SRS1527656	SRP077336	PRJNA225848	Porticoccus hydrocarbonoclasticus MCTG13d	MCTG13d	PACBIO_SMRT	PacBio RS	357127758	117696	WGS	GENOMIC	SINGLE	Porticoccus hydrocarbonoclasticus MCTG13d
SRR3723310	SRX1880901	SRS1527657	SRP077337	PRJNA225849	Polycyclovorans algicola TG408	TG408	PACBIO_SMRT	PacBio RS	346963020	116847	WGS	GENOMIC	SINGLE	Polycyclovorans algicola TG408
SRR3723309	SRX1880900	SRS1527657	SRP077337	PRJNA225849	Polycyclovorans algicola TG408	TG408	PACBIO_SMRT	PacBio RS	322708296	118457	WGS	GENOMIC	SINGLE	Polycyclovorans algicola TG408
SRR3723285	SRX1880887	SRS1527651	SRP077333	PRJNA234910	Carnobacterium alterfunditum DSM 5972	pf4	PACBIO_SMRT	PacBio RS	320786070	86231	WGS	GENOMIC	SINGLE	Carnobacterium alterfunditum pf4
SRR3723284	SRX1880886	SRS1527651	SRP077333	PRJNA234910	Carnobacterium alterfunditum DSM 5972	pf4	PACBIO_SMRT	PacBio RS	316225636	87521	WGS	GENOMIC	SINGLE	Carnobacterium alterfunditum pf4
SRR3723283	SRX1880885	SRS1527651	SRP077333	PRJNA234910	Carnobacterium alterfunditum DSM 5972	pf4	PACBIO_SMRT	PacBio RS	274690581	75055	WGS	GENOMIC	SINGLE	Carnobacterium alterfunditum pf4
SRR3723282	SRX1880884	SRS1527650	SRP077332	PRJNA234873	Carnobacterium mobile DSM 4848	MT37L	PACBIO_SMRT	PacBio RS	223836973	81630	WGS	GENOMIC	SINGLE	Carnobacterium mobile MT37L
SRR3723281	SRX1880883	SRS1527650	SRP077332	PRJNA234873	Carnobacterium mobile DSM 4848	MT37L	PACBIO_SMRT	PacBio RS	229640828	84016	WGS	GENOMIC	SINGLE	Carnobacterium mobile MT37L
SRR3723280	SRX1880882	SRS1527650	SRP077332	PRJNA234873	Carnobacterium mobile DSM 4848	MT37L	PACBIO_SMRT	PacBio RS	246801170	78110	WGS	GENOMIC	SINGLE	Carnobacterium mobile MT37L
SRR3723279	SRX1880881	SRS1527649	SRP077331	PRJNA234916	Carnobacterium funditum DSM 5970	pf3	PACBIO_SMRT	PacBio RS	276020179	76262	WGS	GENOMIC	SINGLE	Carnobacterium funditum pf3
SRR3723278	SRX1880880	SRS1527649	SRP077331	PRJNA234916	Carnobacterium funditum DSM 5970	pf3	PACBIO_SMRT	PacBio RS	313481007	83412	WGS	GENOMIC	SINGLE	Carnobacterium funditum pf3
SRR3723277	SRX1880879	SRS1527649	SRP077331	PRJNA234916	Carnobacterium funditum DSM 5970	pf3	PACBIO_SMRT	PacBio RS	194523734	51274	WGS	GENOMIC	SINGLE	Carnobacterium funditum pf3
SRR3723276	SRX1880878	SRS1527648	SRP077330	PRJNA234883	Carnobacterium maltaromaticum DSM 20342	MX5	PACBIO_SMRT	PacBio RS	283763909	86181	WGS	GENOMIC	SINGLE	Carnobacterium maltaromaticum MX5
SRR3723275	SRX1880877	SRS1527648	SRP077330	PRJNA234883	Carnobacterium maltaromaticum DSM 20342	MX5	PACBIO_SMRT	PacBio RS	276544775	80579	WGS	GENOMIC	SINGLE	Carnobacterium maltaromaticum MX5
SRR3723274	SRX1880876	SRS1527648	SRP077330	PRJNA234883	Carnobacterium maltaromaticum DSM 20342	MX5	PACBIO_SMRT	PacBio RS	257416616	76108	WGS	GENOMIC	SINGLE	Carnobacterium maltaromaticum MX5
SRR3723273	SRX1880875	SRS1527647	SRP077329	PRJNA234908	Carnobacterium divergens DSM 20623	66	PACBIO_SMRT	PacBio RS	306220047	109460	WGS	GENOMIC	SINGLE	Carnobacterium divergens 66
SRR3723272	SRX1880874	SRS1527647	SRP077329	PRJNA234908	Carnobacterium divergens DSM 20623	66	PACBIO_SMRT	PacBio RS	277792153	99322	WGS	GENOMIC	SINGLE	Carnobacterium divergens 66
SRR3723271	SRX1880873	SRS1527647	SRP077329	PRJNA234908	Carnobacterium divergens DSM 20623	66	PACBIO_SMRT	PacBio RS	223562083	79737	WGS	GENOMIC	SINGLE	Carnobacterium divergens 66
SRR3723146	SRX1880833	SRS1527607	SRP077324	PRJNA234917	Carnobacterium gallinarum DSM 4847	MT44	PACBIO_SMRT	PacBio RS	362940614	124464	WGS	GENOMIC	SINGLE	Carnobacterium gallinarum MT44
SRR3723145	SRX1880832	SRS1527607	SRP077324	PRJNA234917	Carnobacterium gallinarum DSM 4847	MT44	PACBIO_SMRT	PacBio RS	381370979	127521	WGS	GENOMIC	SINGLE	Carnobacterium gallinarum MT44
SRR3723144	SRX1880831	SRS1527607	SRP077324	PRJNA234917	Carnobacterium gallinarum DSM 4847	MT44	PACBIO_SMRT	PacBio RS	240719556	79947	WGS	GENOMIC	SINGLE	Carnobacterium gallinarum MT44
